ts,game_id,langs_top10
2026-08-28T01:28:49Z,509658,en:259679|es:40920|pt:38069|ru:13526|fr:7282|de:6966|zh:6931|ja:4280|it:1829|ko:1019
2026-08-28T01:28:49Z,1898040946,it:34118|en:22001|fr:5067|pt:305|es:174|ru:93|de:43|ar:34|pl:20|ja:19
2026-08-28T01:28:49Z,18122,en:52469|pt:1056|es:914|ru:888|de:451|fr:396|hu:42|sv:37|uk:26|ar:26
2026-08-28T01:28:49Z,21779,en:32917|es:10248|pt:6117|fr:1058|ja:1010|de:671|ru:525|zh:459|ar:274|it:198
2026-08-28T01:28:49Z,32982,en:25880|fr:12128|pt:9498|ru:1995|de:1595|es:982|it:375|ar:154|th:124|nl:49
2026-08-28T01:28:49Z,491931,en:47211|ja:1321|fr:771|pt:656|ru:449|es:160|de:105|zh:59|pl:46|ar:43
2026-08-28T01:28:49Z,27471,en:36793|es:2726|pt:2402|fr:1450|ru:1249|ja:826|de:246|ar:38|pl:33|da:32
2026-08-28T01:28:49Z,33214,en:29824|es:5632|pt:1370|fr:563|ru:345|de:298|it:197|ar:111|ja:83|other:22
2026-08-28T01:28:49Z,602040818,en:34629|zh:174|fr:117|pt:48|es:35|de:25|ar:22|it:14|other:5|nl:3
2026-08-28T01:28:49Z,516575,en:15802|pt:5030|fr:3685|ja:3048|es:2648|ru:1032|ar:576|de:448|zh:418|it:73
2026-08-28T01:28:49Z,570615518,en:31158|pt:1580|fr:834|es:275|de:243|ar:180|ru:103|pl:85|cs:73|it:20
2026-08-28T01:28:49Z,29595,ru:23685|en:7070|pt:2627|es:157|uk:155|other:152|de:87|vi:11|tr:10|ja:8
2026-08-28T01:28:49Z,30921,en:29232|fr:2442|es:419|de:115|pt:111|ar:49|pl:14|sv:6|ja:6|it:3
2026-08-28T01:28:49Z,32399,ru:12731|pt:8909|en:7836|es:1633|pl:534|it:369|de:207|fr:157|uk:116|fi:50
2026-08-28T01:28:49Z,491487,en:19599|pt:4317|es:4004|ja:426|fr:359|ar:316|ru:307|de:292|zh:76|tl:22
