ts,game_id,game_name,igdb_id,viewers,channels
2026-09-01T01:55:10Z,509658,Just Chatting,,289702,4925
2026-09-01T01:55:10Z,33214,Fortnite,1905,58029,5160
2026-09-01T01:55:10Z,491931,Escape from Tarkov,15536,67303,696
2026-09-01T01:55:10Z,21779,League of Legends,115,56066,2241
2026-09-01T01:55:10Z,32982,Grand Theft Auto V,1020,53994,2989
2026-09-01T01:55:10Z,509672,IRL,,55754,471
2026-09-01T01:55:10Z,516575,VALORANT,126459,51858,2460
2026-09-01T01:55:10Z,18122,World of Warcraft,123,48679,1514
2026-09-01T01:55:10Z,27471,Minecraft,135400,34331,2880
2026-09-01T01:55:10Z,491487,Dead by Daylight,18866,30811,2382
2026-09-01T01:55:10Z,1898040946,How to Fish,378170,31170,490
2026-09-01T01:55:10Z,32399,Counter-Strike,,29904,1115
2026-09-01T01:55:10Z,602040818,NBA 2K27,408823,25186,4075
2026-09-01T01:55:10Z,511224,Apex Legends,114795,24532,1882
2026-09-01T01:55:10Z,1478650472,Call of Duty: Modern Warfare 4,403310,23913,1803
2026-09-01T01:55:10Z,23020,ROBLOX,17269,23717,1828
2026-09-01T01:55:10Z,498566,Slots,,22965,85
2026-09-01T01:55:10Z,1264310518,Marvel Rivals,294041,21297,2019
2026-09-01T01:55:10Z,499973,Always On,,21029,399
2026-09-01T01:55:10Z,515025,Overwatch,125174,19325,1557
2026-09-01T01:55:10Z,513143,Teamfight Tactics,120176,18117,358
2026-09-01T01:55:10Z,29595,Dota 2,,17582,537
2026-09-01T01:55:10Z,458353,Darkest Dungeon,8965,15871,31
2026-09-01T01:55:10Z,512710,Call of Duty: Warzone,131800,14576,2115
2026-09-01T01:55:10Z,29452,Virtual Casino,45517,13127,35
2026-09-01T01:55:10Z,509659,ASMR,,12461,173
2026-09-01T01:55:10Z,509663,Special Events,,12495,99
2026-09-01T01:55:10Z,512953,ELDEN RING,119133,12446,559
2026-09-01T01:55:10Z,31339,Project Zomboid,3189,11667,386
2026-09-01T01:55:10Z,417528,Albion Online,19698,11663,164
2026-09-01T01:55:10Z,27284,Retro,,10938,329
2026-09-01T01:55:10Z,19619,Tibia,9596,10112,578
2026-09-01T01:55:10Z,2132205352,Deadlock,301298,10570,481
2026-09-01T01:55:10Z,509660,Art,,9236,602
2026-09-01T01:55:10Z,674491029,Star Wars Zero Company,340113,8573,440
2026-09-01T01:55:10Z,499634,Crypto,76760,8145,105
2026-09-01T01:55:10Z,464339927,ARC Raiders,185258,8033,786
2026-09-01T01:55:10Z,26936,Music,,7222,491
2026-09-01T01:55:10Z,493057,PUBG: BATTLEGROUNDS,27789,7652,518
2026-09-01T01:55:10Z,30921,Rocket League,11198,7146,947
2026-09-01T01:55:10Z,66082,Games + Demos,,6948,1887
2026-09-01T01:55:10Z,1036710512,Palworld,151665,6984,576
2026-09-01T01:55:10Z,24241,FINAL FANTASY XIV ONLINE,386,6730,661
2026-09-01T01:55:10Z,499003,VRChat,33615,6202,187
2026-09-01T01:55:10Z,386821,Black Desert,6292,6177,211
2026-09-01T01:55:10Z,670138298,Madden NFL 27,400379,5768,1106
2026-09-01T01:55:10Z,460630,Rainbow Six Siege,7360,5443,1576
2026-09-01T01:55:10Z,1832841853,Mortal Shell II,347633,5876,368
2026-09-01T01:55:10Z,138585,Hearthstone,1279,5688,82
2026-09-01T01:55:10Z,1441208453,Once Human,204538,5308,994
2026-09-01T01:55:10Z,459931,Old School RuneScape,79824,5132,228
2026-09-01T01:55:10Z,1669431183,DJs,,5016,196
2026-09-01T01:55:10Z,272263131,"Animals, Aquariums, and Zoos",,4799,312
2026-09-01T01:55:10Z,27546,World of Tanks,1184,4153,70
2026-09-01T01:55:10Z,624536948,EA Sports FC 26,353848,4097,1059
2026-09-01T01:55:10Z,493959,Red Dead Redemption II,25076,3921,433
2026-09-01T01:55:10Z,1702520304,Path of Exile 2,125642,4258,116
2026-09-01T01:55:10Z,483253897,Don't Drop The Cake,323532,3950,7
2026-09-01T01:55:10Z,456845141,Zenless Zone Zero,200551,3853,119
2026-09-01T01:55:10Z,457551837,the cabin game,398960,3963,17
2026-09-01T01:55:10Z,263490,Rust,3277,3903,211
2026-09-01T01:55:10Z,1887625367,Scritchy Scratchy,371567,3807,7
2026-09-01T01:55:10Z,490655,Pokémon GO,12515,3728,42
2026-09-01T01:55:10Z,488190,Poker,,3670,66
2026-09-01T01:55:10Z,13332,Pokémon FireRed/LeafGreen,,3617,117
2026-09-01T01:55:10Z,168648543,Battlefield 6,317407,3485,557
2026-09-01T01:55:10Z,65632,DayZ,2117,3445,250
2026-09-01T01:55:10Z,498592,I'm Only Sleeping,71001,3295,140
2026-09-01T01:55:10Z,513181,Genshin Impact,119277,3271,317
2026-09-01T01:55:10Z,13389,Age of Empires II,,3069,34
