ts,game_id,game_name,igdb_id,viewers,channels
2026-09-04T00:02:50Z,509658,Just Chatting,,290521,4627
2026-09-04T00:02:50Z,743893402,WARDOGS,388285,118725,2447
2026-09-04T00:02:50Z,32982,Grand Theft Auto V,1020,70734,3100
2026-09-04T00:02:50Z,1898040946,How to Fish,378170,68975,328
2026-09-04T00:02:50Z,1357871551,The Blood of Dawnwalker,282831,64813,1221
2026-09-04T00:02:50Z,509672,IRL,,59533,519
2026-09-04T00:02:50Z,21779,League of Legends,115,52883,2158
2026-09-04T00:02:50Z,33214,Fortnite,1905,50321,5161
2026-09-04T00:02:50Z,516575,VALORANT,126459,49458,2662
2026-09-04T00:02:50Z,32399,Counter-Strike,,39627,1243
2026-09-04T00:02:50Z,498566,Slots,,38354,109
2026-09-04T00:02:50Z,66170,Warframe,2903,3668,251
2026-09-04T00:02:50Z,29595,Dota 2,,30219,679
2026-09-04T00:02:50Z,512710,Call of Duty: Warzone,131800,25879,1882
2026-09-04T00:02:50Z,491487,Dead by Daylight,18866,23685,1856
2026-09-04T00:02:50Z,18122,World of Warcraft,123,24768,1045
2026-09-04T00:02:50Z,1494,Call of Duty,621,24775,1867
2026-09-04T00:02:50Z,27471,Minecraft,135400,22311,2345
2026-09-04T00:02:50Z,511224,Apex Legends,114795,23247,1726
2026-09-04T00:02:50Z,513143,Teamfight Tactics,120176,22993,271
2026-09-04T00:02:50Z,263490,Rust,3277,22255,556
2026-09-04T00:02:50Z,458353,Darkest Dungeon,8965,20467,34
2026-09-04T00:02:50Z,1264310518,Marvel Rivals,294041,19443,1757
2026-09-04T00:02:50Z,515025,Overwatch,125174,18375,1450
2026-09-04T00:02:50Z,602040818,NBA 2K27,408823,17617,3096
2026-09-04T00:02:50Z,29452,Virtual Casino,45517,17727,36
2026-09-04T00:02:50Z,499973,Always On,,14087,402
2026-09-04T00:02:50Z,13332,Pokémon FireRed/LeafGreen,,13503,103
2026-09-04T00:02:50Z,10609,Pokémon Emerald Version,1517,12879,34
2026-09-04T00:02:50Z,460630,Rainbow Six Siege,7360,11966,1788
2026-09-04T00:02:50Z,509659,ASMR,,12046,155
2026-09-04T00:02:50Z,19619,Tibia,9596,11119,600
2026-09-04T00:02:50Z,509660,Art,,10184,650
2026-09-04T00:02:50Z,1910993272,Bodycam,248994,9930,149
2026-09-04T00:02:50Z,116747788,"Pools, Hot Tubs, and Beaches",,9844,43
2026-09-04T00:02:50Z,624536948,EA Sports FC 26,353848,9425,869
2026-09-04T00:02:50Z,417528,Albion Online,19698,9092,171
2026-09-04T00:02:50Z,138585,Hearthstone,1279,9008,101
2026-09-04T00:02:50Z,670138298,Madden NFL 27,400379,8984,731
2026-09-04T00:02:50Z,902998079,Halloween: The Game,362096,8946,23
2026-09-04T00:02:50Z,499634,Crypto,76760,8696,120
2026-09-04T00:02:50Z,29307,Path of Exile,1911,8263,60
2026-09-04T00:02:50Z,674491029,Star Wars Zero Company,340113,8250,277
2026-09-04T00:02:50Z,509663,Special Events,,8056,134
2026-09-04T00:02:50Z,30921,Rocket League,11198,7880,941
2026-09-04T00:02:50Z,14842174,Chained Together,265111,7965,27
2026-09-04T00:02:50Z,491931,Escape from Tarkov,15536,7348,515
2026-09-04T00:02:50Z,1702520304,Path of Exile 2,125642,7125,93
2026-09-04T00:02:50Z,513181,Genshin Impact,119277,7117,251
2026-09-04T00:02:50Z,327598602,Onimusha: Way of the Sword,325602,7145,227
2026-09-04T00:02:50Z,2132205352,Deadlock,301298,6719,389
2026-09-04T00:02:50Z,539102438,Watch Your Plastic Duck,218659,7154,1
2026-09-04T00:02:50Z,27284,Retro,,6754,289
2026-09-04T00:02:50Z,512953,ELDEN RING,119133,6238,551
2026-09-04T00:02:50Z,23020,ROBLOX,17269,5819,1762
2026-09-04T00:02:50Z,31339,Project Zomboid,3189,6074,346
2026-09-04T00:02:50Z,386821,Black Desert,6292,6040,210
2026-09-04T00:02:50Z,24241,FINAL FANTASY XIV ONLINE,386,6078,461
2026-09-04T00:02:50Z,459931,Old School RuneScape,79824,5723,221
2026-09-04T00:02:50Z,464339927,ARC Raiders,185258,5459,632
2026-09-04T00:02:50Z,26936,Music,,5475,489
2026-09-04T00:02:50Z,1669431183,DJs,,5351,243
2026-09-04T00:02:50Z,1441208453,Once Human,204538,5368,871
2026-09-04T00:02:50Z,488190,Poker,,5159,91
2026-09-04T00:02:50Z,272263131,"Animals, Aquariums, and Zoos",,5372,299
2026-09-04T00:02:50Z,499003,VRChat,33615,4840,131
2026-09-04T00:02:50Z,1036710512,Palworld,151665,4876,472
2026-09-04T00:02:50Z,132735846,ZEVENT,,4751,32
2026-09-04T00:02:50Z,1119642287,Yu-Gi-Oh! Master Duel,159298,4756,80
2026-09-04T00:02:50Z,493057,PUBG: BATTLEGROUNDS,27789,4777,500
2026-09-04T00:02:50Z,498592,I'm Only Sleeping,71001,4284,123
2026-09-04T00:02:50Z,1743359147,MARVEL SNAP,202279,4442,28
2026-09-04T00:02:50Z,2012789438,Call of Duty: Black Ops 7,348220,4312,508
2026-09-04T00:02:50Z,65632,DayZ,2117,4139,231
