ts,game_id,langs_top10
2026-09-03T00:12:22Z,509658,en:174726|ru:26536|es:25870|pt:16991|fr:13404|it:8914|de:5404|zh:2355|ja:2118|ko:1296
2026-09-03T00:12:22Z,32982,fr:41935|en:36741|pt:9753|de:5120|ru:1676|it:1183|es:880|nl:166|other:135|ar:133
2026-09-03T00:12:22Z,1357871551,en:60210|pt:14857|de:6820|pl:4018|fr:2418|cs:2183|ru:796|es:642|it:101|ja:69
2026-09-03T00:12:22Z,33214,en:54306|es:5324|pt:1798|it:676|ru:432|de:387|fr:382|ar:101|other:37|cs:32
2026-09-03T00:12:22Z,491931,en:52819|ja:1482|ru:571|pt:425|de:373|fr:222|pl:100|es:64|tr:60|it:41
2026-09-03T00:12:22Z,21779,en:26353|pt:6925|de:4475|es:4319|fr:3283|ja:1696|ru:557|el:434|pl:229|it:224
2026-09-03T00:12:22Z,18122,en:45817|pt:1357|de:943|es:877|ru:782|fr:506|ar:145|it:43|other:40|el:31
2026-09-03T00:12:22Z,460630,en:39977|pt:2787|de:679|es:129|it:127|fr:97|ar:67|ja:36|zh:16|pl:8
2026-09-03T00:12:22Z,32399,en:16908|ru:10751|pt:7156|pl:2308|es:1683|fr:458|de:390|uk:356|sv:191|no:108
2026-09-03T00:12:22Z,516575,en:20178|pt:3992|fr:3362|es:3096|zh:2593|ja:1810|de:1698|ar:1087|ru:850|it:104
2026-09-03T00:12:22Z,1910993272,en:30892|pt:859|ru:311|de:237|es:193|it:44|fr:31|uk:2|tr:2|pl:2
2026-09-03T00:12:22Z,491487,en:19282|ja:3433|es:2937|pt:2327|de:887|fr:551|ru:494|ar:155|pl:71|it:29
2026-09-03T00:12:22Z,29452,pt:30251|es:89|en:7
2026-09-03T00:12:22Z,513143,en:19029|fr:5488|pt:1636|es:702|de:572|ja:481|zh:292|tr:212|cs:154|el:148
2026-09-03T00:12:22Z,512710,en:17201|es:4241|fr:3319|it:845|de:668|pt:599|ar:277|pl:214|nl:42|ru:25
2026-09-03T00:12:22Z,29595,ru:17195|en:4803|pt:3502|es:287|uk:155|de:73|ro:29|th:17|bg:17|tr:14
2026-09-03T00:12:22Z,511224,en:22940|ja:820|es:466|fr:220|pt:193|ru:183|zh:92|de:76|ar:50|it:25
2026-09-03T00:12:22Z,498566,en:9293|es:5595|de:4370|pt:2951|el:1072|fr:701|fi:554|no:260|other:150|sv:0
2026-09-03T00:12:22Z,509672,en:16931|es:3426|de:1506|uk:533|pt:443|ru:326|ja:240|no:205|fr:159|nl:86
2026-09-03T00:12:22Z,27471,en:15084|pt:3080|es:2083|de:828|ru:295|fr:225|zh:185|ja:112|pl:54|ar:42
2026-09-03T00:12:22Z,515025,en:16430|ja:3013|es:1428|pt:885|ar:256|ru:189|fr:151|de:102|zh:56|th:43
2026-09-03T00:12:22Z,1264310518,en:17492|ar:2001|es:982|pt:824|ru:183|ja:42|it:36|de:20|fr:19|tr:7
2026-09-03T00:12:22Z,602040818,en:19896|zh:884|fr:141|es:78|de:64|ar:21|pt:13|tr:2|it:2|other:1
2026-09-03T00:12:22Z,1528763908,en:18599
2026-09-03T00:12:22Z,1898040946,de:9069|en:3853|fr:1375|ru:614|pt:220|es:117|zh:81|it:48|ar:15|pl:4
2026-09-03T00:12:22Z,499973,en:10184|es:1964|fr:1402|de:592|ja:291|pt:71|ru:6|bg:3|nl:2|sk:1
2026-09-03T00:12:22Z,921298138,en:12093|pt:1364|es:886|ru:42|hu:23|de:17|fr:4|zh:1
2026-09-03T00:12:22Z,2132205352,en:11833|ru:1277|pt:274|ja:78|es:73|fr:22|uk:20|de:8|ar:6|other:4
2026-09-03T00:12:22Z,10609,en:13295|es:8|pt:5|de:2|ja:1
2026-09-03T00:12:22Z,509660,en:7890|es:2271|pt:434|ja:216|fr:185|zh:141|de:69|th:63|ru:45|nl:45
2026-09-03T00:12:22Z,458353,en:11631|pt:9|ru:5|sk:1|es:1
2026-09-03T00:12:22Z,512953,en:8921|pt:1506|fr:265|de:242|es:132|ru:62|ar:48|zh:36|ja:20|it:16
2026-09-03T00:12:22Z,19619,pt:9620|es:726|en:498|pl:31|other:11
2026-09-03T00:12:22Z,509659,en:9947|pt:591|it:259|es:100|fr:91|ja:63|de:16|tr:1|other:1
2026-09-03T00:12:22Z,491962037,en:10139|es:247|fr:93|pt:3|de:3|cs:1
2026-09-03T00:12:22Z,417528,es:3534|en:3184|pt:2919|ru:326|fr:265|de:35|zh:10|ja:10|it:10|pl:5
2026-09-03T00:12:22Z,399457773,en:9991|pt:7
2026-09-03T00:12:22Z,30921,en:7536|fr:712|es:476|it:95|pt:87|de:78|ar:28|da:11|ja:5|cs:3
2026-09-03T00:12:22Z,539102438,en:8836
2026-09-03T00:12:22Z,23020,en:6518|es:867|pt:383|fr:203|ar:120|ru:72|pl:14|de:13|nl:5|zh:2
2026-09-03T00:12:22Z,31339,en:5957|pt:979|es:880|fr:269|de:167|ru:99|it:54|pl:40|tr:4|tl:1
2026-09-03T00:12:22Z,27284,en:5640|fr:911|ru:751|pt:603|es:321|ja:86|pl:32|de:17|other:5|no:1
2026-09-03T00:12:22Z,518203,it:6384|en:1250|pt:343|es:113|fr:32|other:29|de:2|tr:1|nl:1
2026-09-03T00:12:22Z,386821,pt:3673|en:2983|es:395|zh:334|ru:215|de:75|fr:21|cs:20|it:10|pl:8
2026-09-03T00:12:22Z,493057,en:4465|pt:1471|ru:737|es:222|zh:72|el:52|tl:42|de:30|ar:17|hu:15
2026-09-03T00:12:22Z,464339927,en:5979|es:553|ru:258|pt:159|de:147|fr:90|it:83|ar:40|ja:16|uk:2
2026-09-03T00:12:22Z,674491029,en:5909|fr:749|ru:169|es:148|de:109|pt:58|ko:1|pl:0|ar:0
2026-09-03T00:12:22Z,1702520304,en:5582|pt:425|ru:359|ja:89|fr:40|es:22|tr:14|de:13|zh:5|pl:5
2026-09-03T00:12:22Z,1036710512,ja:3524|en:2063|de:508|es:196|fr:113|pt:95|ar:13|zh:12|ru:9|pl:8
2026-09-03T00:12:22Z,138585,en:4855|ru:490|ja:390|zh:379|de:253|pt:50|fr:48|es:24|uk:6|it:3
2026-09-03T00:12:22Z,509663,de:4569|en:1537|fr:210|pt:93|ja:49|es:3|tl:1|ar:0
2026-09-03T00:12:22Z,499634,en:5598|pt:420|ru:133|fr:85|de:18|es:6|other:2|it:0
2026-09-03T00:12:22Z,499003,en:5880|es:258|pt:41|ru:14|id:3|de:1
2026-09-03T00:12:22Z,12839,ru:5576|uk:134|en:22
2026-09-03T00:12:22Z,26936,en:5177|es:236|de:187|ru:55|pt:46|ja:37|it:25|pl:19|other:19|fr:12
2026-09-03T00:12:22Z,1669431183,en:4033|de:1279|pt:205|fr:115|it:60|es:29|ru:4|pl:1|other:1|da:1
2026-09-03T00:12:22Z,624536948,en:2216|pt:822|es:736|fr:433|de:296|it:162|ar:58|sv:2|nl:2|hu:2
2026-09-03T00:12:22Z,13332,en:4791|it:344|pt:100|es:42|de:23|fr:2
2026-09-03T00:12:22Z,27546,en:3778|de:867|ru:143|es:82|cs:63|pt:33|tr:32|uk:11|fi:11|ja:7
