ts,game_id,game_name,igdb_id,viewers,channels
2026-08-11T01:00:52Z,509658,Just Chatting,,293203,4946
2026-08-11T01:00:52Z,27471,Minecraft,135400,175706,3366
2026-08-11T01:00:52Z,491931,Escape from Tarkov,15536,136696,1078
2026-08-11T01:00:52Z,32982,Grand Theft Auto V,1020,80779,3213
2026-08-11T01:00:52Z,21779,League of Legends,115,78306,2129
2026-08-11T01:00:52Z,509672,IRL,,57547,531
2026-08-11T01:00:52Z,33214,Fortnite,1905,48375,5064
2026-08-11T01:00:52Z,32399,Counter-Strike,,43287,1363
2026-08-11T01:00:52Z,2112738408,NBA 2K26,353901,44862,1272
2026-08-11T01:00:52Z,516575,VALORANT,126459,35550,2630
2026-08-11T01:00:52Z,1264310518,Marvel Rivals,294041,32259,2592
2026-08-11T01:00:52Z,126542259,Scam Line,379595,30306,4
2026-08-11T01:00:52Z,491487,Dead by Daylight,18866,25523,2213
2026-08-11T01:00:52Z,512710,Call of Duty: Warzone,131800,26866,2195
2026-08-11T01:00:52Z,31339,Project Zomboid,3189,24270,423
2026-08-11T01:00:52Z,18122,World of Warcraft,123,22940,800
2026-08-11T01:00:52Z,29595,Dota 2,,22203,620
2026-08-11T01:00:52Z,498566,Slots,,22658,85
2026-08-11T01:00:52Z,263490,Rust,3277,21857,398
2026-08-11T01:00:52Z,515025,Overwatch,125174,20316,1733
2026-08-11T01:00:52Z,511224,Apex Legends,114795,18766,2274
2026-08-11T01:00:52Z,624536948,EA Sports FC 26,353848,14581,1353
2026-08-11T01:00:52Z,2132205352,Deadlock,301298,14753,424
2026-08-11T01:00:52Z,499973,Always On,,14513,374
2026-08-11T01:00:52Z,676802825,Big Walk,279624,14340,652
2026-08-11T01:00:52Z,852009328,Mistfall Hunter,320141,14686,518
2026-08-11T01:00:52Z,29307,Path of Exile,1911,13613,240
2026-08-11T01:00:52Z,490242481,GRAIN ROT,400575,13967,82
2026-08-11T01:00:52Z,670138298,Madden NFL 27,400379,12507,807
2026-08-11T01:00:52Z,2012789438,Call of Duty: Black Ops 7,348220,4537,817
2026-08-11T01:00:52Z,492535,Celeste,26226,11645,28
2026-08-11T01:00:52Z,1036710512,Palworld,151665,10479,1377
2026-08-11T01:00:52Z,509660,Art,,9877,650
2026-08-11T01:00:52Z,509659,ASMR,,10439,167
2026-08-11T01:00:52Z,630009802,MARVEL TŌKON: Fighting Souls,347132,10298,402
2026-08-11T01:00:52Z,26936,Music,,9249,522
2026-08-11T01:00:52Z,386821,Black Desert,6292,9871,243
2026-08-11T01:00:52Z,23020,ROBLOX,17269,8617,2375
2026-08-11T01:00:52Z,19619,Tibia,9596,9331,474
2026-08-11T01:00:52Z,24241,FINAL FANTASY XIV ONLINE,386,9037,722
2026-08-11T01:00:52Z,1669431183,DJs,,8510,192
2026-08-11T01:00:52Z,460630,Rainbow Six Siege,7360,7764,1870
2026-08-11T01:00:52Z,2083,RuneScape,5611,7897,162
2026-08-11T01:00:52Z,513143,Teamfight Tactics,120176,7639,110
2026-08-11T01:00:52Z,30921,Rocket League,11198,7074,1003
2026-08-11T01:00:52Z,29452,Virtual Casino,45517,7420,24
2026-08-11T01:00:52Z,27284,Retro,,6648,322
2026-08-11T01:00:52Z,499003,VRChat,33615,6747,154
2026-08-11T01:00:52Z,138585,Hearthstone,1279,6473,111
2026-08-11T01:00:52Z,459931,Old School RuneScape,79824,6373,235
2026-08-11T01:00:52Z,369418,GeoGuessr,63350,6535,26
2026-08-11T01:00:52Z,464339927,ARC Raiders,185258,6196,882
2026-08-11T01:00:52Z,512953,ELDEN RING,119133,5894,454
2026-08-11T01:00:52Z,292679852,Cards,12918,5783,3
2026-08-11T01:00:52Z,27546,World of Tanks,1184,5529,55
2026-08-11T01:00:52Z,518203,Sports,,5502,177
2026-08-11T01:00:52Z,19976,MapleStory,9804,5371,96
2026-08-11T01:00:52Z,499634,Crypto,76760,5265,103
2026-08-11T01:00:52Z,55453844,Street Fighter 6,191692,5241,149
2026-08-11T01:00:52Z,471100653,TIMEGUESSR,245281,4176,1
2026-08-11T01:00:52Z,272263131,"Animals, Aquariums, and Zoos",,4506,296
2026-08-11T01:00:52Z,513181,Genshin Impact,119277,4402,251
2026-08-11T01:00:52Z,539257489,Beast of Reincarnation,348180,4326,287
2026-08-11T01:00:52Z,493057,PUBG: BATTLEGROUNDS,27789,4281,591
2026-08-11T01:00:52Z,512923,Baldur's Gate 3,119171,4059,258
2026-08-11T01:00:52Z,417528,Albion Online,19698,3913,123
2026-08-11T01:00:52Z,497057,Destiny 2,25657,3637,337
2026-08-11T01:00:52Z,13332,Pokémon FireRed/LeafGreen,,3513,79
2026-08-11T01:00:52Z,493959,Red Dead Redemption II,25076,3514,350
2026-08-11T01:00:52Z,66082,Games + Demos,,3457,898
2026-08-11T01:00:52Z,66170,Warframe,2903,3359,310
2026-08-11T01:00:52Z,1494,Call of Duty,621,2997,2153
2026-08-11T01:00:52Z,1448964995,ARKNIGHTS: ENDFIELD,194558,3551,70
2026-08-11T01:00:52Z,1678532194,EA Sports College Football 27,400601,2930,1381
2026-08-11T01:00:52Z,509663,Special Events,,3197,89
2026-08-11T01:00:52Z,401587136,Arena Breakout: Infinite,298915,3263,240
2026-08-11T01:00:52Z,836519689,DEVOUR,139708,3196,7
2026-08-11T01:00:52Z,488190,Poker,,3079,66
2026-08-11T01:00:52Z,1846293708,Fields of Mistria,226035,2970,174
2026-08-11T01:00:52Z,116747788,"Pools, Hot Tubs, and Beaches",,3056,42
2026-08-11T01:00:52Z,168648543,Battlefield 6,317407,3067,642
2026-08-11T01:00:52Z,399457773,Bills Must Be Paid,397984,3050,19
2026-08-11T01:00:52Z,149675302,Carnival Hunt,126669,2941,16
2026-08-11T01:00:52Z,518184,Phasmophobia,132516,2895,297
2026-08-11T01:00:52Z,417752,Talk Shows & Podcasts,,2863,345
2026-08-11T01:00:52Z,498592,I'm Only Sleeping,71001,2874,119
2026-08-11T01:00:52Z,71375,Star Citizen,1595,2811,106
2026-08-11T01:00:52Z,1881949588,ReStory: Chill Electronics Repairs,380960,2787,121
2026-08-11T01:00:52Z,2059463486,Waterpark Simulator,348648,2724,184
2026-08-11T01:00:52Z,31336,Metin2,3119,2744,41
2026-08-11T01:00:52Z,1282866981,Delta Force,262186,2763,228
2026-08-11T01:00:52Z,210472759,Shift at Midnight,352789,2637,276
2026-08-11T01:00:52Z,65632,DayZ,2117,2795,254
2026-08-11T01:00:52Z,2094865572,SMITE 2,282566,2262,151
2026-08-11T01:00:52Z,509577,Dungeons & Dragons,,2567,145
2026-08-11T01:00:52Z,509511,Marbles on Stream,116975,2546,100
2026-08-11T01:00:52Z,1525333074,Pathogenic,349463,2452,11
2026-08-11T01:00:52Z,1832641890,MLB The Show 26,387374,2285,179
2026-08-11T01:00:52Z,491168,Clash Royale,15707,2392,55
2026-08-11T01:00:52Z,36799602,Clair Obscur: Expedition 33,305152,2236,130
2026-08-11T03:10:13Z,509658,Just Chatting,,279400,4488
2026-08-11T03:10:13Z,27471,Minecraft,135400,165422,3151
2026-08-11T03:10:13Z,491931,Escape from Tarkov,15536,131917,1055
2026-08-11T03:10:13Z,21779,League of Legends,115,59771,1954
2026-08-11T03:10:13Z,32399,Counter-Strike,,45669,978
2026-08-11T03:10:13Z,32982,Grand Theft Auto V,1020,40883,2507
2026-08-11T03:10:13Z,1264310518,Marvel Rivals,294041,38386,2711
2026-08-11T03:10:13Z,33214,Fortnite,1905,28399,5187
2026-08-11T03:10:13Z,509672,IRL,,32046,492
2026-08-11T03:10:13Z,516575,VALORANT,126459,28073,2314
2026-08-11T03:10:13Z,491487,Dead by Daylight,18866,28215,2311
2026-08-11T03:10:13Z,460630,Rainbow Six Siege,7360,26695,1870
2026-08-11T03:10:13Z,515025,Overwatch,125174,22759,1696
2026-08-11T03:10:13Z,511224,Apex Legends,114795,20725,2221
2026-08-11T03:10:13Z,31339,Project Zomboid,3189,21492,358
2026-08-11T03:10:13Z,512710,Call of Duty: Warzone,131800,19678,2125
2026-08-11T03:10:13Z,18122,World of Warcraft,123,18896,702
2026-08-11T03:10:13Z,498566,Slots,,15549,69
2026-08-11T03:10:13Z,630009802,MARVEL TŌKON: Fighting Souls,347132,15568,394
2026-08-11T03:10:13Z,1036710512,Palworld,151665,14361,1287
2026-08-11T03:10:13Z,676802825,Big Walk,279624,15177,679
2026-08-11T03:10:13Z,624536948,EA Sports FC 26,353848,14890,1202
2026-08-11T03:10:13Z,1229,Super Mario World,1070,14803,28
2026-08-11T03:10:13Z,29595,Dota 2,,13972,469
2026-08-11T03:10:13Z,499973,Always On,,12901,381
2026-08-11T03:10:13Z,884569009,The Choicer Voicer,307223,11126,53
